shipper_id,shipper_name,shipper_contact_details,product_id,vehicle_maker,vehicle_model,vehicle_color,vehicle_model_year,vehicle_price,quantity,discount,customer_id,customer_name,gender,job_title,phone_number,email_address,city,country,state,customer_address,order_date,order_id,ship_date,ship_mode,shipping,postal_code,credit_card_type,credit_card_number,customer_feedback,quarter_number
1827,Kazio,718-13-1400,4964,Jeep,Commander,Yellow,2010,86241.63,1,0.48,55714-4520,Meggie Gethin,Female,Geologist II,319-782-8681,mgethinjn@flickr.com,Iowa City,United States,Iowa,53560 Jenifer Parkway,2018-01-23,55154-4959,2018-03-03,Same Day,Air,52245,jcb,3.05E+15,Very Good,1
3692,Brightbean,700-82-9373,3592,Lamborghini,Gallardo,Purple,2009,74932.59,2,0.69,68382-112,Noak Delagua,Male,Computer Systems Analyst II,951-859-5357,ndelaguain@usa.gov,Riverside,United States,California,2196 Scofield Parkway,2018-01-23,60505-2539,2018-04-05,Same Day,Truck,92513,maestro,2.14E+15,Very Good,1
3606,Yakitri,834-44-1587,4418,Dodge,Ram Van 3500,Puce,1996,97330.31,2,0.55,10477-0809,Wernher Ovanesian,Male,Account Coordinator,310-938-1580,wovanesianj6@slate.com,Santa Monica,United States,California,35 Hoard Circle,2018-01-23,68428-035,2018-02-26,First Class,Truck,90410,diners-club-us-ca,2.44E+15,Okay,1
3834,Roombo,479-97-2408,3589,Subaru,Impreza,Indigo,1999,88383.68,2,0.54,31722-328,Findlay Alberti,Male,Biostatistician III,617-524-1910,falberti6@google.com.br,Boston,United States,Massachusetts,60797 Rowland Pass,2018-01-24,24909-111,2018-03-16,Same Day,Truck,2208,diners-club-carte-blanche,3.28E+15,Very Bad,1
2007,Skipfire,520-91-4887,4883,Toyota,Highlander,Yellow,2009,71297.03,1,0.6,49999-598,Richart Lebbon,Male,Associate Professor,716-347-9473,rlebbon66@msn.com,Buffalo,United States,New York,7 Crescent Oaks Way,2018-01-24,51672-4030,2018-04-29,Standard Class,Air,14269,jcb,1.25E+15,Bad,1
2580,Skidoo,192-42-0999,4488,Chevrolet,Monte Carlo,Aquamarine,1996,71890.78,1,0.43,23155-141,Aimee O'Canavan,Female,Project Manager,818-799-2159,aocanavanl@1688.com,Santa Monica,United States,California,12088 Anniversary Trail,2018-01-24,53808-0349,2018-05-31,Standard Class,Air,90405,jcb,3.96E+15,Good,1
1607,Rhynyx,711-98-8851,3902,Mazda,Mazdaspeed 3,Purple,2008,71575.52,1,0.4,63517-101,Weidar Elliot,Male,Analyst Programmer,504-852-8089,welliotny@skype.com,New Orleans,United States,Louisiana,042 American Ash Pass,2018-01-25,0781-3136,2018-03-03,First Class,Air,70160,americanexpress,3.87E+15,Okay,1
1841,Wikibox,304-68-5356,4639,BMW,525,Blue,2002,72289.11,2,0.6,63629-3279,Millard Rathmell,Male,Programmer III,206-825-7596,mrathmell4k@zdnet.com,Seattle,United States,Washington,5035 Algoma Circle,2018-01-25,50436-9803,2018-04-26,Same Day,Truck,98185,americanexpress,1.49E+15,Bad,1
1178,Zoomdog,891-98-6803,4600,Chevrolet,Silverado 1500,Violet,2004,71938.64,2,0.65,63629-5094,Kingston Scotsbrook,Male,Project Manager,203-371-5513,kscotsbrookq8@theatlantic.com,New Haven,United States,Connecticut,9 Bluestem Pass,2018-01-25,55621-007,2018-04-03,First Class,Air,6538,jcb,2.51E+15,Bad,1
2590,Skivee,137-70-2218,4236,Ford,Aspire,Goldenrod,1994,93200,1,0.45,63010-011,Gabrielle Scrivenor,Female,Research Associate,808-718-2077,gscrivenorf7@amazon.co.jp,Honolulu,United States,Hawaii,2289 Darwin Center,2018-01-26,14720-372,2018-02-05,Second Class,Truck,96845,mastercard,3.15E+15,Okay,1
1714,Edgeblab,715-01-3090,4879,Mazda,Familia,Orange,1990,95824.89,1,0.62,50573-3560,Pren Rosser,Male,Administrative Officer,716-117-9706,prosserh6@oracle.com,Buffalo,United States,New York,26 Gina Street,2018-01-26,55315-189,2018-04-23,Second Class,Truck,14269,visa-electron,4.73E+15,Bad,1
2998,Thoughtstorm,560-72-9504,3594,Audi,A8,Red,2003,86064.2,2,0.66,13537-110,Anatollo Pow,Male,GIS Technical Architect,518-474-2773,apow23@acquirethisname.com,Albany,United States,New York,166 Lillian Place,2018-01-27,0378-9104,2018-04-26,Second Class,Air,12255,maestro,3.84E+15,Okay,1
2420,Skyvu,480-75-1740,3862,Buick,Riviera,Indigo,1987,85839.34,2,0.41,61919-178,Ker Borsi,Male,Clinical Specialist,903-545-9063,kborsilr@msn.com,Texarkana,United States,Texas,905 Mendota Trail,2018-01-27,43063-025,2018-04-14,Standard Class,Truck,75507,jcb,3.30E+15,Bad,1
3988,Tagtune,835-49-5284,4989,GMC,Rally Wagon 1500,Indigo,1993,94176.17,2,0.51,0268-6635,Clayborn Matyukon,Male,Data Coordiator,217-131-9118,cmatyukon8m@mashable.com,Champaign,United States,Illinois,3894 Westend Road,2018-01-27,54868-5768,2018-04-02,Same Day,Truck,61825,jcb,2.37E+15,Very Bad,1
3003,Twitternation,233-64-3603,4620,Mazda,B2500,Mauv,2001,87786.93,1,0.52,0093-7304,Coleman Tallach,Male,Biostatistician II,217-194-7564,ctallachlz@desdev.cn,Springfield,United States,Illinois,7044 Sommers Drive,2018-01-27,55154-6637,2018-02-04,First Class,Truck,62723,jcb,1.27E+15,Okay,1
1719,Leexo,434-91-9008,4658,Volvo,C70,Mauv,2013,75584.52,2,0.59,0440-1385,Sergeant Walkley,Male,Chief Design Engineer,765-151-4119,swalkleyna@ucla.edu,Anderson,United States,Indiana,713 Meadow Ridge Place,2018-01-27,63783-403,2018-03-30,First Class,Truck,46015,jcb,4.92E+15,Good,1
3224,Innotype,129-25-1741,4994,Volvo,V90,Indigo,1997,95746.33,1,0.55,58118-1260,Fanechka Fant,Female,Account Representative I,415-678-8058,ffantf5@paypal.com,San Francisco,United States,California,137 Karstens Crossing,2018-01-27,64117-250,2018-02-02,Standard Class,Air,94169,jcb,2.15E+15,Good,1
1963,Quatz,403-14-8402,3520,Dodge,Ram 3500,Pink,1994,75520.02,1,0.62,68258-3032,Analise Pedley,Female,Compensation Analyst,515-897-1020,apedleye0@go.com,Des Moines,United States,Iowa,44675 Towne Hill,2018-01-28,0406-0367,2018-04-02,Second Class,Truck,50393,laser,3.54E+15,Very Bad,1
2138,Devbug,260-79-5534,3709,Isuzu,Rodeo,Orange,2004,89332.77,2,0.67,61715-028,Rodolph Domke,Male,Actuary,415-175-2670,rdomkel9@japanpost.jp,Hayward,United States,California,8 Rockefeller Terrace,2018-01-28,21695-133,2018-03-26,Second Class,Truck,94544,jcb,2.02E+15,Very Good,1
3561,Kazu,472-35-0505,4763,Mazda,Protege,Mauv,1993,88807.03,2,0.55,24488-032,Coriss Toller,Female,Payment Adjustment Coordinator,404-752-3832,ctoller14@mediafire.com,Atlanta,United States,Georgia,0460 Northfield Park,2018-01-28,51389-107,2018-02-19,Standard Class,Truck,31106,jcb,1.46E+15,Very Good,1
3454,Fivespan,174-23-9420,3590,Volvo,C70,Turquoise,1999,97959.34,2,0.68,35356-844,Blondie Pirie,Female,Business Systems Development Analyst,205-114-5791,bpirie1y@wufoo.com,Birmingham,United States,Alabama,0484 Delaware Crossing,2018-01-28,55316-249,2018-03-04,Standard Class,Air,35290,jcb,1.91E+15,Okay,1
1456,Trudoo,287-62-6677,4675,BMW,M3,Green,2012,95666.22,1,0.6,55111-728,Sheena Coldtart,Female,Web Designer III,718-833-5427,scoldtartil@sbwire.com,Flushing,United States,New York,13035 Spohn Park,2018-01-28,59667-0071,2018-03-21,Second Class,Truck,11355,maestro,1.42E+15,Okay,1
3344,Oyonder,716-43-8118,3795,Plymouth,Reliant,Purple,1981,87225.58,2,0.51,63629-5191,Tedmund Ould,Male,Teacher,713-188-2047,toulddc@google.com.br,Houston,United States,Texas,729 Riverside Circle,2018-01-28,63824-303,2018-05-31,First Class,Truck,77206,jcb,4.98E+15,Good,1
3009,Layo,204-18-7381,3854,Pontiac,Vibe,Indigo,2006,81965.27,1,0.58,51393-7336,Camel Rollo,Female,Programmer Analyst II,707-795-2111,crolloge@bbc.co.uk,Santa Rosa,United States,California,44 Jana Street,2018-01-29,0603-4979,2018-04-06,Standard Class,Air,95405,china-unionpay,3.56E+15,Good,1
1962,Jaloo,734-46-2514,3732,Porsche,Boxster,Aquamarine,2000,99371.9,1,0.54,10819-5808,Clarisse Ben-Aharon,Female,Software Engineer III,904-364-0096,cbenaharonj1@skype.com,Jacksonville,United States,Florida,27 Oxford Street,2018-01-29,13537-148,2018-02-22,Second Class,Air,32259,instapayment,4.65E+15,Good,1
3618,Jaxnation,392-09-9670,4137,Volkswagen,GTI,Turquoise,1997,81770.15,1,0.63,52685-454,Linn Gaythwaite,Male,Quality Engineer,915-896-6974,lgaythwaitefb@npr.org,El Paso,United States,Texas,81781 Ridge Oak Terrace,2018-01-29,68001-133,2018-02-24,Second Class,Truck,79911,jcb,2.80E+15,Good,1
1996,InnoZ,844-80-9527,3844,Toyota,Solara,Yellow,2003,79523.75,2,0.41,36987-2792,Karee Richemond,Female,Paralegal,818-857-6971,krichemondf3@nih.gov,Van Nuys,United States,California,05 Maple Court,2018-01-30,0067-6025,2018-05-03,Same Day,Truck,91411,diners-club-enroute,3.70E+15,Good,1
2612,Bubblemix,461-93-7421,3564,Chevrolet,Impala,Indigo,1994,81330.27,2,0.63,55289-251,Ford Collopy,Male,Junior Executive,614-124-6693,fcollopyc4@a8.net,Columbus,United States,Ohio,610 Dovetail Parkway,2018-01-30,10812-094,2018-05-03,Standard Class,Truck,43231,maestro,1.44E+15,Good,1
2346,Camimbo,385-60-9979,4121,Mercedes-Benz,C-Class,Red,2012,91259.07,1,0.48,68135-020,Fidelia Lauchlan,Female,Teacher,614-631-5515,flauchlan77@mtv.com,Columbus,United States,Ohio,8 Loomis Point,2018-01-30,15127-258,2018-05-21,Second Class,Truck,43204,visa,3.27E+15,Good,1
1308,Voonte,601-77-8527,3904,Plymouth,Voyager,Puce,1992,97909.75,1,0.4,51861-010,Tuesday Horsefield,Female,Help Desk Operator,205-723-2069,thorsefield5q@fema.gov,Birmingham,United States,Alabama,4 Prairie Rose Junction,2018-01-30,65862-288,2018-05-03,Same Day,Truck,35254,jcb,1.53E+15,Very Good,1
3373,Latz,245-70-1648,4865,Mitsubishi,Montero,Indigo,1999,70958.45,2,0.7,0641-0948,Ingelbert Huggill,Male,Assistant Media Planner,901-766-5518,ihuggill8j@blogspot.com,Memphis,United States,Tennessee,298 North Court,2018-01-30,66288-1300,2018-04-06,Standard Class,Air,38114,jcb,1.74E+15,Very Good,1
3949,Zoonder,218-49-8679,4065,Buick,Century,Purple,2005,88236.71,2,0.51,55910-664,Amberly Spurgeon,Female,Associate Professor,907-542-9771,aspurgeonbx@dyndns.org,Anchorage,United States,Alaska,881 Buell Place,2018-01-30,68084-713,2018-05-03,Second Class,Air,99522,jcb,1.64E+15,Very Good,1
2475,Voolia,525-54-1139,4269,Volvo,C70,Aquamarine,2012,94649.77,1,0.41,58474-010,Bear Polin,Male,Internal Auditor,719-190-4530,bpolinqf@theglobeandmail.com,Pueblo,United States,Colorado,1 Dapin Circle,2018-01-31,0615-7667,2018-05-03,Second Class,Truck,81015,maestro,2.49E+15,Good,1
3117,Viva,376-46-2741,3511,Maserati,Quattroporte,Green,2005,85502,2,0.46,36987-1519,Adolph Pedley,Male,Assistant Media Planner,785-900-4958,apedleye1@twitpic.com,Topeka,United States,Kansas,449 Anhalt Avenue,2018-01-31,33261-342,2018-04-25,First Class,Air,66617,jcb,2.63E+15,Good,1
2685,Kwideo,820-54-7663,3922,Mercedes-Benz,300SE,Goldenrod,1993,74841.18,1,0.54,58232-0702,Andrew Siviter,Male,Food Chemist,804-297-1313,asiviterno@dmoz.org,Richmond,United States,Virginia,2 Bultman Lane,2018-01-31,42192-353,2018-02-23,Second Class,Air,23277,americanexpress,2.32E+15,Good,1
2450,Quimba,474-35-5497,4497,Suzuki,Sidekick,Puce,1997,70663.32,2,0.48,67296-0470,Tammi Hurch,Female,Health Coach I,702-484-8672,thurchez@home.pl,Las Vegas,United States,Nevada,9 Briar Crest Street,2018-01-31,50383-063,2018-05-05,First Class,Air,89140,visa,4.42E+15,Very Good,1
1846,Chatterpoint,574-31-2723,4958,Infiniti,Q,Violet,2004,99894.62,1,0.45,49349-472,Daryl Haveline,Male,Associate Professor,386-518-3293,dhavelineia@cornell.edu,Daytona Beach,United States,Florida,0355 Oxford Alley,2018-01-31,54868-0113,2018-05-21,Same Day,Air,32128,diners-club-enroute,3.46E+15,Good,1
3547,Podcat,437-73-6762,3824,Suzuki,XL-7,Teal,2006,95225.15,1,0.6,75940-122,Arnie Fiddiman,Male,Geologist IV,256-423-3748,afiddimanmd@google.co.jp,Gadsden,United States,Alabama,006 Anhalt Road,2018-01-31,55154-9420,2018-03-04,Standard Class,Air,35905,switch,2.67E+15,Very Good,1
3825,Meezzy,891-42-5567,4443,Kia,Soul,Violet,2012,88024.28,2,0.43,57237-025,Germain Darleston,Female,Account Representative IV,530-843-7188,gdarleston7r@woothemes.com,Chico,United States,California,47 Anhalt Park,2018-01-31,57520-0332,2018-04-23,Second Class,Truck,95973,jcb,2.17E+15,Good,1
1495,Jetwire,345-99-5630,4860,Subaru,Legacy,Pink,2010,70356.7,1,0.56,43458-1004,Dawna Crier,Female,Executive Secretary,602-896-0611,dcrier75@kickstarter.com,Phoenix,United States,Arizona,7324 Kinsman Road,2018-01-02,55289-463,2018-02-23,Second Class,Truck,85062,jcb,3.68E+15,Very Good,1
1279,Brightdog,254-67-4087,3936,Acura,Integra,Mauv,1998,86524.22,2,0.6,12830-739,Julina Rowcastle,Female,Design Engineer,630-767-5118,jrowcastlee3@examiner.com,Naperville,United States,Illinois,45 Farragut Parkway,2018-01-02,64024-970,2018-04-03,Second Class,Air,60567,china-unionpay,3.42E+15,Good,1
1537,Feednation,420-28-1587,4810,Lexus,GX,Teal,2003,85805.16,2,0.55,0054-8181,James Doneld,Male,Computer Systems Analyst II,205-979-4979,jdoneldd8@tinypic.com,Tuscaloosa,United States,Alabama,32960 Shopko Street,2018-01-02,68788-9204,2018-02-26,Standard Class,Air,35405,laser,2.62E+15,Good,1
1628,Feedfire,828-88-3282,4872,Nissan,GT-R,Turquoise,2011,86869.83,2,0.47,55301-411,Tamas Claye,Male,Information Systems Manager,502-270-9040,tclayefu@surveymonkey.com,Louisville,United States,Kentucky,55 Nancy Lane,2018-01-02,75857-1100,2018-05-02,Second Class,Air,40280,jcb,2.76E+15,Good,1
2234,Yabox,179-12-3107,3970,Chevrolet,Bel Air,Goldenrod,1967,79667.59,1,0.44,43857-0023,Ric Limbert,Male,Director of Sales,904-875-1436,rlimbertem@usgs.gov,Jacksonville,United States,Florida,254 Shopko Trail,2018-02-02,0591-3964,2018-05-22,Second Class,Truck,32259,maestro,3.54E+15,Very Good,1
3206,JumpXS,220-65-0031,4340,Mitsubishi,Galant,Aquamarine,2004,98996.09,1,0.53,55550-102,Ly Hordle,Male,Product Engineer,562-833-3335,lhordled4@about.com,Long Beach,United States,California,0 Gulseth Way,2018-02-02,0615-1311,2018-05-03,Standard Class,Air,90810,diners-club-enroute,3.50E+15,Very Good,1
1874,Yadel,210-96-7174,3545,Chevrolet,Malibu,Goldenrod,1997,94720.55,1,0.56,0113-0425,Paloma Keatch,Female,Environmental Specialist,234-289-1283,pkeatchlb@is.gd,Akron,United States,Ohio,7645 Twin Pines Alley,2018-02-02,41250-299,2018-05-02,First Class,Truck,44393,jcb,2.54E+15,Okay,1
1274,Gabspot,223-18-3159,4339,Mercury,Grand Marquis,Crimson,1990,93545.81,2,0.45,62839-2810,Jarib O'Currane,Male,Clinical Specialist,817-947-7356,jocurrane56@usda.gov,Fort Worth,United States,Texas,269 Manitowish Road,2018-02-02,42858-302,2018-02-14,First Class,Truck,76129,diners-club-enroute,4.57E+15,Okay,1
1095,Photolist,212-72-8973,3865,Subaru,Impreza,Maroon,2006,96891.24,1,0.41,51785-514,Teodor Lawly,Male,Analyst Programmer,727-500-3606,tlawlyd6@aboutads.info,Clearwater,United States,Florida,2 Sunbrook Parkway,2018-03-02,21130-002,2018-03-15,Same Day,Air,33763,jcb,4.75E+15,Very Good,1
2818,Kare,548-45-4741,3993,Ford,Aspire,Puce,1995,86250.64,1,0.47,0462-0264,Sukey Foan,Female,Registered Nurse,213-221-2269,sfoanas@hugedomains.com,Los Angeles,United States,California,48134 Macpherson Circle,2018-03-02,49527-801,2018-03-27,Second Class,Air,90189,jcb,3.64E+15,Good,1
2033,Feedmix,631-99-9505,4258,Pontiac,Grand Prix,Indigo,1994,98021.32,2,0.68,55150-125,Elysha Marquez,Female,Assistant Manager,414-982-2282,emarqueznf@google.de,Milwaukee,United States,Wisconsin,53148 Northview Way,2018-03-02,51672-4050,2018-05-04,First Class,Truck,53215,diners-club-carte-blanche,1.61E+15,Bad,1
1249,Voomm,348-17-1178,4982,Chevrolet,Tahoe,Goldenrod,2007,86136.57,1,0.53,68016-081,Gaston Leeman,Male,Database Administrator IV,515-405-2235,gleemankh@telegraph.co.uk,Des Moines,United States,Iowa,12 Hermina Street,2018-03-02,59779-324,2018-04-02,Second Class,Truck,50305,mastercard,3.64E+15,Very Bad,1
1282,Bluejam,233-98-2395,4626,Nissan,Pathfinder Armada,Turquoise,2004,78605.76,1,0.64,65923-703,Velma Windrus,Female,Pharmacist,816-863-4515,vwindrus9z@wisc.edu,Kansas City,United States,Missouri,510 Graceland Court,2018-03-02,67457-238,2018-04-03,Standard Class,Truck,64193,jcb,4.26E+15,Okay,1
2265,Edgetag,537-46-5679,3663,Chevrolet,Corvette,Indigo,1953,89007.64,1,0.4,0002-7597,Foss Ratcliffe,Male,Chief Design Engineer,360-923-0728,fratcliffed3@blog.com,Olympia,United States,Washington,4941 Tomscot Drive,2018-03-02,68428-158,2018-05-05,First Class,Air,98506,visa,4.27E+15,Very Bad,1
3962,Twitterwire,368-25-9482,4125,Daewoo,Lanos,Indigo,2001,82403.57,2,0.45,0485-0096,Rolfe Hamel,Male,Occupational Therapist,718-341-7678,rhamelgv@com.com,Staten Island,United States,New York,371 Fuller Parkway,2018-02-02,10267-3852,2018-05-18,First Class,Air,10305,diners-club-us-ca,2.35E+15,Bad,1
3329,Zava,339-20-6980,4920,Scion,xB,Pink,2005,88970.78,2,0.62,61047-817,Hart Martins,Male,Accounting Assistant II,520-854-6196,hmartins8e@sohu.com,Tucson,United States,Arizona,59 Hoffman Junction,2018-02-02,33992-0054,2018-05-03,First Class,Air,85754,visa-electron,2.64E+15,Bad,1
2333,Skiptube,424-76-5495,3932,Chevrolet,APV,Mauv,1993,80128.82,2,0.52,67938-1397,Clarissa Bruniges,Female,Recruiting Manager,303-939-5642,cbruniges8v@issuu.com,Aurora,United States,Colorado,17 Dunning Circle,2018-02-02,49288-0456,2018-05-03,First Class,Air,80045,jcb,4.91E+15,Good,1
3990,Demizz,890-35-5664,4922,Nissan,240SX,Purple,1995,89597.91,1,0.53,51143-296,Nannie McGarrell,Female,Account Coordinator,816-161-2822,nmcgarrellrf@booking.com,Kansas City,United States,Missouri,68 Mosinee Street,2018-02-02,49348-920,2018-05-03,First Class,Truck,64193,jcb,3.61E+15,Very Bad,1
3619,Shuffletag,607-18-5770,3887,Geo,Metro,Red,1992,96551.74,1,0.54,49349-892,Lorena Calleja,Female,Budget/Accounting Analyst IV,817-380-6223,lcallejab7@deviantart.com,Arlington,United States,Texas,84 Clarendon Parkway,2018-03-02,53329-089,2018-05-02,Second Class,Truck,76004,diners-club-carte-blanche,3.53E+15,Very Bad,1
3615,Eayo,363-41-0203,3582,Volvo,S40,Purple,2000,75880.16,1,0.46,64117-228,Cindelyn Pittson,Female,Sales Associate,602-443-5103,cpittsonku@scribd.com,Tempe,United States,Arizona,3 Dwight Avenue,2018-03-02,59547-310,2018-05-27,First Class,Truck,85284,mastercard,1.43E+15,Okay,1
2017,Jazzy,641-37-3900,4661,Volkswagen,GTI,Crimson,1991,99371.71,2,0.45,0067-4870,Ariadne Crowth,Female,Database Administrator II,203-112-7711,acrowth5k@angelfire.com,Stamford,United States,Connecticut,40532 Moland Circle,2018-02-02,24236-608,2018-03-03,First Class,Air,6922,jcb,4.32E+15,Good,1
1336,Rhynoodle,883-45-8165,4146,Jaguar,XK,Blue,2006,70649.36,2,0.51,68391-517,Lois Braunstein,Female,Nuclear Power Engineer,253-522-6297,lbraunstein85@fastcompany.com,Lakewood,United States,Washington,34 Dwight Court,2018-02-02,24488-021,2018-03-03,Standard Class,Air,98498,jcb,2.68E+15,Very Good,1
2347,Devpoint,497-11-1518,3825,Lincoln,Mark VIII,Blue,1994,94137.05,2,0.53,63187-181,Filippa Fowlie,Female,Cost Accountant,213-927-4402,ffowlie53@ustream.tv,Los Angeles,United States,California,40 Messerschmidt Park,2018-02-02,33261-825,2018-05-17,First Class,Truck,90055,jcb,3.11E+15,Very Bad,1
1654,Voolia,698-94-3065,4595,Land Rover,Freelander,Crimson,2009,95285.04,1,0.59,55316-478,Billie Bullivant,Male,Civil Engineer,303-315-8967,bbullivant5j@foxnews.com,Denver,United States,Colorado,7911 Bobwhite Crossing,2018-02-02,54575-349,2018-05-06,Same Day,Truck,80255,jcb,3.99E+15,Okay,1
3144,Skynoodle,120-53-8038,4094,Ford,Econoline E350,Goldenrod,1992,89511.02,2,0.67,65321-515,Maje MacShirie,Male,Programmer I,318-739-8113,mmacshirie1d@unicef.org,Shreveport,United States,Louisiana,36 Oxford Lane,2018-02-02,66915-613,2018-05-14,Same Day,Air,71130,bankcard,4.67E+15,Very Bad,1
2517,Yotz,579-85-4630,4576,Chevrolet,Tahoe,Violet,2005,84615.65,1,0.59,50484-303,Fredek Curwen,Male,Software Engineer I,419-388-9476,fcurwenl8@storify.com,Toledo,United States,Ohio,5533 Shoshone Place,2018-03-02,0591-3221,2018-05-02,Standard Class,Air,43699,maestro,4.08E+15,Very Good,1
3811,Skiptube,829-46-6307,4888,Toyota,Sequoia,Yellow,2006,81880.62,2,0.48,44717-536,Merrill Ryves,Male,Director of Sales,937-970-1815,mryves63@moonfruit.com,Springfield,United States,Ohio,72042 Merry Hill,2018-01-02,0228-3504,2018-04-16,Same Day,Air,45505,jcb,3.37E+15,Good,1
1412,Podcat,540-10-3026,3953,Lincoln,Mark VIII,Maroon,1997,77704.42,2,0.65,10812-421,Hildegarde De Rye Barrett,Female,Cost Accountant,305-726-6964,hdeaj@go.com,Hialeah,United States,Florida,1 Cambridge Hill,2018-01-02,61699-0047,2018-04-02,Same Day,Air,33018,mastercard,1.60E+15,Very Good,1
2568,Twitterlist,181-96-4964,4381,Lincoln,MKZ,Violet,2007,94195.57,1,0.53,30142-406,Matthieu Bonifant,Male,Accountant IV,801-430-3792,mbonifant87@engadget.com,Salt Lake City,United States,Utah,86 Annamark Pass,2018-01-02,66758-054,2018-03-03,Same Day,Air,84130,china-unionpay,2.22E+15,Good,1
2682,Tagopia,337-64-4060,4752,Toyota,Tundra,Crimson,2010,79477.32,1,0.42,67457-594,Alexandros Manuel,Male,Structural Engineer,320-943-9301,amanuel1@usnews.com,Saint Cloud,United States,Minnesota,209 Lerdahl Alley,2018-02-13,0699-5728,2018-05-03,Standard Class,Truck,56398,jcb,2.52E+15,Good,1
1743,Wikibox,650-81-9232,4222,Mercedes-Benz,SL-Class,Crimson,2009,93184.24,1,0.66,65162-642,Olvan Strewthers,Male,Product Engineer,407-487-9306,ostrewthersnq@foxnews.com,Orlando,United States,Florida,894 Washington Parkway,2018-02-13,42507-247,2018-03-06,Second Class,Truck,32830,instapayment,1.69E+15,Bad,1
2409,Bluejam,865-17-8441,4806,Volvo,C70,Blue,2013,86174.22,2,0.57,54312-325,Idelle Fitch,Female,Recruiting Manager,859-625-7974,ifitchp2@mail.ru,Lexington,United States,Kentucky,31434 American Court,2018-02-13,48951-7116,2018-02-20,Second Class,Truck,40596,jcb,3.17E+15,Very Bad,1
1208,Avavee,129-96-5072,4020,Dodge,Viper,Khaki,1999,84622.88,1,0.47,68639-0001,Jud Dominelli,Male,VP Marketing,608-835-8333,jdominellipc@youku.com,Madison,United States,Wisconsin,6712 Glendale Street,2018-02-13,55319-504,2018-03-20,Same Day,Air,53726,visa,1.72E+15,Okay,1
1953,Leenti,450-37-8265,4839,Chevrolet,3500,Maroon,1998,82631.63,1,0.44,16590-080,Joline Mohun,Female,Dental Hygienist,727-443-5253,jmohun69@ocn.ne.jp,Clearwater,United States,Florida,0 Hansons Way,2018-02-13,55714-2203,2018-04-23,Standard Class,Air,34620,mastercard,3.05E+15,Very Bad,1
1483,Divanoodle,511-35-4021,3691,Ford,Taurus,Indigo,2010,82776.6,2,0.58,42549-497,Ryann Torel,Female,Paralegal,312-619-6759,rtorel4s@cyberchimps.com,Chicago,United States,Illinois,9 Colorado Street,2018-02-13,63323-125,2018-05-23,Same Day,Air,60686,jcb,2.11E+15,Bad,1
2071,Kanoodle,665-26-5875,3508,Jaguar,S-Type,Violet,2006,94846.19,1,0.57,67938-0904,Brit Haville,Male,Project Manager,661-811-9656,bhavillea4@newyorker.com,Bakersfield,United States,California,90947 Donald Parkway,2018-02-14,0179-0128,2018-03-27,Standard Class,Air,93311,diners-club-enroute,1.52E+15,Very Good,1
1854,Topiczoom,821-61-8212,4459,Hyundai,Sonata,Crimson,1994,94823.48,2,0.62,0268-1139,Joannes Collingdon,Female,Assistant Media Planner,203-516-9913,jcollingdonck@squidoo.com,Waterbury,United States,Connecticut,497 Summit Center,2018-02-14,16714-588,2018-03-24,Standard Class,Air,6726,americanexpress,4.28E+15,Okay,1
2165,Twimbo,295-01-6025,4008,Audi,5000S,Aquamarine,1987,99548.33,2,0.69,48951-8160,Keith Crickett,Male,Senior Editor,919-509-4728,kcrickett9n@skype.com,Durham,United States,North Carolina,56 Schmedeman Place,2018-02-14,54868-6366,2018-05-31,Second Class,Truck,27710,diners-club-enroute,2.24E+15,Good,1
2597,Yakidoo,119-85-3166,3776,MG,MGB,Khaki,1977,83113.43,2,0.52,66969-6014,Gianna Wycliffe,Female,Pharmacist,407-923-9393,gwycliffegq@java.com,Orlando,United States,Florida,9 Forest Dale Crossing,2018-02-14,55154-5154,2018-03-21,Second Class,Air,32859,jcb,1.31E+15,Very Good,1
1089,Youbridge,303-10-2442,4876,BMW,530,Purple,2002,79759.44,1,0.42,54868-1971,Dorry Bramwich,Female,Quality Engineer,253-722-9953,dbramwich5p@shinystat.com,Tacoma,United States,Washington,5570 Anthes Park,2018-02-14,58118-2528,2018-03-05,Second Class,Air,98447,jcb,1.89E+15,Okay,1
1847,Gabspot,864-45-4899,4770,Dodge,Neon,Blue,2002,72722.97,1,0.63,16477-811,Ludwig Hovert,Male,Research Associate,719-478-5077,lhovert8o@nymag.com,Colorado Springs,United States,Colorado,0390 Bobwhite Terrace,2018-02-14,65862-526,2018-04-05,Same Day,Truck,80925,bankcard,4.29E+15,Bad,1
2166,Ainyx,433-04-4627,4786,GMC,Canyon,Goldenrod,2007,93158.79,2,0.47,10819-3737,Broddy Takle,Male,Civil Engineer,808-630-7794,btakle5v@domainmarket.com,Honolulu,United States,Hawaii,6 Towne Point,2018-02-15,0591-2230,2018-05-05,Second Class,Truck,96815,visa,3.90E+15,Very Bad,1
2434,Skinte,585-25-3757,3784,Hyundai,Veracruz,Khaki,2009,70173.7,1,0.51,53113-266,Carine Watman,Female,Statistician I,731-339-1951,cwatman8x@wix.com,Jackson,United States,Tennessee,89330 Melvin Street,2018-02-15,35356-197,2018-03-22,Standard Class,Air,38308,china-unionpay,2.43E+15,Okay,1
